index,from_station_code,to_station_code,count,stations
46759,江田,三ッ沢上町,122,['あざみ野']
46760,西谷,三ッ沢上町,76,['横浜']
46761,鶴ヶ峰,三ッ沢上町,6,['横浜']
46762,二俣川,三ッ沢上町,10,['横浜']
46763,日本大通り,三ッ沢上町,57,['横浜']
46764,流山おおたかの森,三ッ沢上町,20,"['秋葉原', '東京', '横浜']"
46765,藤沢,阪東橋,21,['戸塚']
46766,山手,阪東橋,46,['関内']
46767,十日市場,阪東橋,26,['新横浜']
46768,鎌倉,阪東橋,73,['戸塚']
46769,逗子,阪東橋,25,['戸塚']
46770,北茅ヶ崎,阪東橋,383,"['茅ヶ崎', '戸塚']"
46771,弘明寺,阪東橋,221,[]
46772,戸塚,阪東橋,91,[]
46773,立場,阪東橋,135,[]
46774,湘南台,阪東橋,50,[]
46775,金沢文庫,阪東橋,20,['上大岡']
46776,追浜,阪東橋,12,['上大岡']
46777,京急田浦,阪東橋,40,['上大岡']
46778,妙蓮寺,阪東橋,28,['横浜']
46779,大岡山,阪東橋,39,"['日吉', '横浜']"
46780,奥沢,阪東橋,29,"['日吉', '横浜']"
46781,青葉台,阪東橋,313,['あざみ野']
46782,和田町,阪東橋,19,['横浜']
46783,上星川,阪東橋,11,['横浜']
46784,鶴ヶ峰,阪東橋,8,['横浜']
46785,希望ヶ丘,阪東橋,30,['横浜']
46786,三ツ境,阪東橋,4,['横浜']
46787,瀬谷,阪東橋,49,['横浜']
46788,相模大塚,阪東橋,7,['横浜']
46790,いずみ野,阪東橋,35,"['二俣川', '横浜']"
46791,藤沢,蒔田,33,['戸塚']
46792,辻堂,蒔田,50,['戸塚']
46793,茅ヶ崎,蒔田,116,['戸塚']
46795,宮山,蒔田,36,"['茅ヶ崎', '戸塚']"
46796,センター南,蒔田,32,[]
46797,仲町台,蒔田,59,[]
46798,横浜,蒔田,117,[]
46800,上永谷,蒔田,39,[]
46801,上永谷,蒔田,10,['上大岡']
46802,湘南台,蒔田,23,[]
46803,早稲田,蒔田,190,"['大手町', '横浜']"
46804,平和島,蒔田,39,['横浜']
46805,仲木戸,蒔田,49,['上大岡']
46806,京急富岡,蒔田,16,['上大岡']
46807,能見台,蒔田,68,['上大岡']
46808,金沢文庫,蒔田,10,['上大岡']
46809,横須賀中央,蒔田,23,['上大岡']
46810,北久里浜,蒔田,25,"['堀ノ内', '上大岡']"
46811,新松田,蒔田,39,"['海老名', '横浜']"
46812,相模大野,蒔田,238,['湘南台']
46813,大和,蒔田,13,['湘南台']
46814,六会日大前,蒔田,69,['湘南台']
46815,綱島,蒔田,30,['横浜']
46816,和田町,蒔田,13,['横浜']
46817,二俣川,蒔田,91,['横浜']
46818,希望ヶ丘,蒔田,1457,['横浜']
46820,稲村ヶ崎,蒔田,50,"['鎌倉', '戸塚']"
46821,湘南深沢,蒔田,34,"['大船', '戸塚']"
46822,藤沢,小伝馬町,15,"['新橋', '人形町']"
46823,二宮,小伝馬町,14,"['東京', '秋葉原']"
46824,荻窪,小伝馬町,33,"['御茶ノ水', '秋葉原']"
46825,武蔵境,小伝馬町,20,"['御茶ノ水', '秋葉原']"
46826,武蔵小金井,小伝馬町,18,"['三鷹', '秋葉原']"
46827,国分寺,小伝馬町,67,"['御茶ノ水', '秋葉原']"
46828,八王子,小伝馬町,87,"['御茶ノ水', '秋葉原']"
46829,高尾,小伝馬町,20,"['御茶ノ水', '秋葉原']"
46830,赤羽,小伝馬町,266,['上野']
46831,さいたま新都心,小伝馬町,41,['上野']
46832,土呂,小伝馬町,10,['上野']
46833,白岡,小伝馬町,20,['上野']
46834,古河,小伝馬町,9,['上野']
46835,大宮,小伝馬町,17,['秋葉原']
46836,与野,小伝馬町,13,['秋葉原']
46837,北浦和,小伝馬町,13,"['浦和', '上野']"
46838,浦和,小伝馬町,7,['秋葉原']
46839,南浦和,小伝馬町,25,['秋葉原']
46840,川口,小伝馬町,45,['上野']
46841,川口,小伝馬町,79,['秋葉原']
46842,東十条,小伝馬町,16,['上野']
46843,松戸,小伝馬町,317,['北千住']
46844,柏,小伝馬町,16,['上野']
46845,柏,小伝馬町,49,"['北千住', '上野']"
46846,天王台,小伝馬町,24,['上野']
46847,天王台,小伝馬町,530,['北千住']
46848,取手,小伝馬町,227,['上野']
46849,取手,小伝馬町,18,['北千住']
46850,佐貫,小伝馬町,45,['北千住']
46851,亀有,小伝馬町,120,['北千住']
46852,北松戸,小伝馬町,92,"['松戸', '北千住']"
46853,北小金,小伝馬町,53,"['松戸', '北千住']"
46854,新小岩,小伝馬町,54,['秋葉原']
46855,飯田橋,小伝馬町,7,['秋葉原']
46856,三鷹,小伝馬町,59,['秋葉原']
46857,品川,小伝馬町,72,['秋葉原']
46858,目黒,小伝馬町,6,['秋葉原']
46859,高田馬場,小伝馬町,96,['秋葉原']
46860,目白,小伝馬町,28,['御徒町']
46861,大塚,小伝馬町,18,['上野']
46862,駒込,小伝馬町,27,['秋葉原']
46863,田端,小伝馬町,21,['秋葉原']
46864,越谷レイクタウン,小伝馬町,61,"['南越谷', '北千住']"
46865,吉川,小伝馬町,31,"['南越谷', '北千住']"
46866,新三郷,小伝馬町,50,"['南流山', '北千住']"
46867,三郷,小伝馬町,171,"['南流山', '秋葉原']"
46870,大宮,小伝馬町,8,['上野']
46871,宮原,小伝馬町,37,['上野']
46872,北上尾,小伝馬町,73,['上野']
46873,桶川,小伝馬町,9,['上野']
46874,北本,小伝馬町,14,['上野']
46875,鴻巣,小伝馬町,18,['上野']
46876,北鴻巣,小伝馬町,34,['上野']
46877,吹上,小伝馬町,8,['上野']
46878,行田,小伝馬町,8,['上野']
46879,深谷,小伝馬町,59,['上野']
46880,土気,小伝馬町,4,"['蘇我', '八丁堀']"
46881,土気,小伝馬町,4,"['千葉', '東京', '八丁堀']"
46882,浮間舟渡,小伝馬町,137,"['赤羽', '上野']"
46883,潮見,小伝馬町,12,['八丁堀']
46884,新習志野,小伝馬町,41,['八丁堀']
46885,検見川浜,小伝馬町,24,['八丁堀']
46887,稲毛海岸,小伝馬町,32,['八丁堀']
46888,千葉みなと,小伝馬町,52,['八丁堀']
46889,蘇我,小伝馬町,40,['八丁堀']
46891,浦和,小伝馬町,6,['上野']
46892,中延,小伝馬町,19,['人形町']
46893,戸越,小伝馬町,20,['人形町']
46894,本所吾妻橋,小伝馬町,38,['人形町']
46895,押上,小伝馬町,70,['人形町']
46896,光が丘,小伝馬町,36,"['都庁前', '上野御徒町']"
46897,江北,小伝馬町,16,"['日暮里', '上野']"
46898,谷在家,小伝馬町,38,"['日暮里', '上野']"
46899,日吉本町,小伝馬町,37,"['日吉', '中目黒']"
46900,センター北,小伝馬町,17,"['日吉', '中目黒']"
46901,荻窪,小伝馬町,121,"['四ツ谷', '御茶ノ水', '秋葉原']"
46902,北千住,小伝馬町,31,[]
46903,中目黒,小伝馬町,28,[]
46904,木場,小伝馬町,15,['茅場町']
46905,南砂町,小伝馬町,161,['茅場町']
46906,西葛西,小伝馬町,216,['茅場町']
46907,南行徳,小伝馬町,21,['茅場町']
46908,綾瀬,小伝馬町,166,['北千住']
46909,地下鉄赤塚,小伝馬町,14,"['池袋', '秋葉原']"
46910,地下鉄赤塚,小伝馬町,44,"['飯田橋', '茅場町']"
46911,豊洲,小伝馬町,25,['有楽町']
46912,平和島,小伝馬町,82,"['泉岳寺', '人形町']"
46913,金沢文庫,小伝馬町,80,"['泉岳寺', '人形町']"
46915,金沢八景,小伝馬町,20,"['泉岳寺', '人形町']"
46916,追浜,小伝馬町,26,"['泉岳寺', '東銀座']"
46917,糀谷,小伝馬町,35,"['京急蒲田', '泉岳寺', '人形町']"
46918,喜多見,小伝馬町,12,"['新宿', '銀座']"
46919,生田,小伝馬町,36,"['代々木上原', '日比谷']"
46920,鶴川,小伝馬町,10,"['新百合ヶ丘', '代々木上原', '霞ケ関']"
46921,小田急相模原,小伝馬町,16,"['新宿', '御茶ノ水', '秋葉原']"
46922,自由が丘,小伝馬町,64,"['中目黒', '恵比寿']"
46923,綱島,小伝馬町,16,['中目黒']
46924,大倉山,小伝馬町,30,['中目黒']
46925,菊名,小伝馬町,34,['中目黒']
46926,妙蓮寺,小伝馬町,28,['中目黒']
46927,白楽,小伝馬町,19,['中目黒']
46928,長原,小伝馬町,44,"['五反田', '人形町']"
46929,荏原町,小伝馬町,17,"['中延', '人形町']"
46930,たまプラーザ,小伝馬町,20,"['渋谷', '表参道', '銀座']"
46931,長津田,小伝馬町,42,"['渋谷', '水天宮前']"
46932,武蔵新田,小伝馬町,25,"['蒲田', '秋葉原']"
46933,野方,小伝馬町,29,"['高田馬場', '茅場町']"
46934,上井草,小伝馬町,18,"['高田馬場', '茅場町']"
46935,上石神井,小伝馬町,78,"['高田馬場', '茅場町']"
46936,武蔵関,小伝馬町,13,"['高田馬場', '茅場町']"
46937,田無,小伝馬町,10,"['高田馬場', '茅場町']"
46938,久米川,小伝馬町,13,"['高田馬場', '茅場町']"
46939,東村山,小伝馬町,26,"['高田馬場', '茅場町']"
46940,大泉学園,小伝馬町,35,"['練馬', '上野御徒町']"
46941,保谷,小伝馬町,43,"['池袋', '上野']"
46942,ひばりヶ丘,小伝馬町,13,"['池袋', '御徒町']"
46943,秋津,小伝馬町,15,"['池袋', '上野']"
46944,秋津,小伝馬町,36,"['池袋', '銀座']"
46945,所沢,小伝馬町,16,"['池袋', '銀座']"
46946,西所沢,小伝馬町,114,"['池袋', '上野']"
46947,西武立川,小伝馬町,9,"['40899', '99999']"
46948,五反野,小伝馬町,141,['北千住']
46949,竹ノ塚,小伝馬町,36,['北千住']
46950,草加,小伝馬町,26,['北千住']
46951,新越谷,小伝馬町,45,['北千住']
46952,越谷,小伝馬町,39,['北千住']
46953,北越谷,小伝馬町,54,['北千住']
46954,一ノ割,小伝馬町,65,['北千住']
46955,春日部,小伝馬町,14,['北千住']
46956,東武動物公園,小伝馬町,117,['北千住']
46958,大和田,小伝馬町,10,"['大宮', '上野']"
46959,南桜井,小伝馬町,39,"['春日部', '北千住']"
46960,梅郷,小伝馬町,83,"['流山おおたかの森', '北千住']"
46961,運河,小伝馬町,72,"['流山おおたかの森', '北千住']"
46962,江戸川台,小伝馬町,13,"['流山おおたかの森', '秋葉原']"
46963,初石,小伝馬町,31,"['流山おおたかの森', '北千住']"
46964,新柏,小伝馬町,26,"['柏', '北千住']"
46965,逆井,小伝馬町,20,"['柏', '上野']"
46966,上板橋,小伝馬町,29,"['池袋', '銀座']"
46967,成増,小伝馬町,38,"['池袋', '上野']"
46968,川越,小伝馬町,78,"['池袋', '秋葉原']"
46969,千住大橋,小伝馬町,35,['京成上野']
46970,お花茶屋,小伝馬町,46,['京成上野']
46971,志津,小伝馬町,14,"['勝田台', '西船橋', '茅場町']"
46972,四ツ木,小伝馬町,87,"['押上', '人形町']"
46973,青砥,小伝馬町,21,"['押上', '人形町']"
46974,北初富,小伝馬町,17,"['松戸', '北千住']"
46975,元山,小伝馬町,12,"['松戸', '北千住']"
46976,五香,小伝馬町,23,"['松戸', '北千住']"
46977,新取手,小伝馬町,8,"['取手', '上野']"
46978,南守谷,小伝馬町,9,"['守谷', '北千住']"
46979,北国分,小伝馬町,35,"['京成高砂', '青砥', '押上', '人形町']"
46980,秋山,小伝馬町,15,"['京成高砂', '青砥', '押上', '人形町']"
46981,白井,小伝馬町,25,"['京成高砂', '青砥', '押上', '人形町']"
46982,千葉ニュータウン中央,小伝馬町,66,"['京成高砂', '青砥', '押上', '人形町']"
46984,北習志野,小伝馬町,14,"['西船橋', '茅場町']"
46985,八千代緑が丘,小伝馬町,15,"['西船橋', '茅場町']"
46986,八千代中央,小伝馬町,23,"['西船橋', '茅場町']"
46987,東葉勝田台,小伝馬町,30,"['西船橋', '茅場町']"
46988,南鳩ヶ谷,小伝馬町,77,"['赤羽岩淵', '王子', '秋葉原']"
46989,戸塚安行,小伝馬町,20,"['赤羽岩淵', '王子', '秋葉原']"
46990,青井,小伝馬町,29,['秋葉原']
46991,八潮,小伝馬町,31,['秋葉原']
46992,八潮,小伝馬町,31,['北千住']
46993,三郷中央,小伝馬町,120,['北千住']
46994,南流山,小伝馬町,141,['秋葉原']
46996,南流山,小伝馬町,35,['北千住']
46997,流山おおたかの森,小伝馬町,70,['北千住']
46999,柏の葉キャンパス,小伝馬町,155,['北千住']
47000,守谷,小伝馬町,28,['北千住']
47001,研究学園,小伝馬町,114,['秋葉原']
47003,加茂宮,小伝馬町,10,"['大宮', '上野']"
47004,藤沢,能見台,43,"['戸塚', '上大岡']"
47005,大船,能見台,829,['新杉田']
47007,志村三丁目,能見台,22,"['三田', '泉岳寺', '上大岡']"
47008,あざみ野,能見台,34,['上大岡']
47009,上永谷,能見台,615,['上大岡']
47011,青物横丁,能見台,20,['上大岡']
47012,黄金町,能見台,125,[]
47013,弘明寺,能見台,46,[]
47014,上大岡,能見台,126,[]
47015,屏風浦,能見台,43,[]
47016,金沢文庫,能見台,173,[]
47017,横須賀中央,能見台,131,[]
47018,浦賀,能見台,8,[]
47019,本厚木,能見台,195,"['海老名', '横浜']"
47020,相模大野,能見台,20,"['湘南台', '上大岡']"
47023,星川,能見台,25,['横浜']
47024,西谷,能見台,80,['横浜']
47025,希望ヶ丘,能見台,18,['横浜']
47026,緑園都市,能見台,16,"['二俣川', '横浜', '上大岡']"
47027,藤沢,金沢八景,191,"['大船', '逗子']"
47028,平塚,金沢八景,868,"['大船', '逗子']"
47030,戸塚,金沢八景,76,['逗子']
47031,大船,金沢八景,75,['逗子']
47032,鎌倉,金沢八景,41,['逗子']
47033,寒川,金沢八景,1686,"['茅ヶ崎', '大船', '逗子']"
47034,神武寺,金沢八景,16,[]
47035,新逗子,金沢八景,546,[]
47038,本鵠沼,金沢八景,353,"['藤沢', '大船', '逗子']"
47039,藤沢,天空橋,18,"['横浜', '京急蒲田']"
47040,都賀,天空橋,31,"['千葉', '東京', '品川', '京急蒲田']"
47041,武蔵中原,天空橋,16,"['川崎', '京急蒲田']"
47042,武蔵新城,天空橋,19,"['川崎', '京急蒲田']"
47043,長津田,天空橋,39,"['東神奈川', '神奈川新町', '京急蒲田']"
47044,保土ヶ谷,天空橋,27,"['横浜', '京急蒲田']"
47045,戸塚,天空橋,23,"['横浜', '京急蒲田']"
47046,一之江,天空橋,59,"['馬喰横山', '泉岳寺', '京急蒲田']"
47047,仲町台,天空橋,19,"['横浜', '京急蒲田']"
47048,三ッ沢上町,天空橋,42,"['横浜', '京急蒲田']"
47049,港南中央,天空橋,29,"['上大岡', '京急蒲田']"
47051,入谷,天空橋,94,"['秋葉原', '品川', '京急蒲田']"
47052,京急鶴見,天空橋,76,"['京急川崎', '京急蒲田']"
47053,杉田,天空橋,19,"['上大岡', '京急蒲田']"
47054,金沢文庫,天空橋,27,['京急蒲田']
47056,京急蒲田,天空橋,31,[]
47057,成城学園前,天空橋,21,"['登戸', '川崎', '京急蒲田']"
47058,百合ヶ丘,天空橋,44,"['登戸', '川崎', '京急蒲田']"
47059,石川台,天空橋,29,['蒲田']
47060,用賀,天空橋,37,"['渋谷', '品川', '京急蒲田']"
47061,つきみ野,天空橋,61,"['長津田', '東神奈川', '京急蒲田']"
47062,多摩川,天空橋,18,['蒲田']
47063,和田町,天空橋,13,"['横浜', '京急蒲田']"
47064,三ツ境,天空橋,16,"['横浜', '京急蒲田']"
47065,大和,天空橋,23,"['横浜', '京急蒲田']"
47066,和田塚,天空橋,33,"['鎌倉', '横浜', '京急蒲田']"
47067,みなとみらい,天空橋,14,"['横浜', '京急蒲田']"
47069,本郷台,渋沢,173,"['大船', '小田原']"
47070,大森海岸,渋沢,55,"['横浜', '海老名']"
47072,相模大野,渋沢,47,[]
47073,小田急相模原,渋沢,101,[]
47074,座間,渋沢,27,[]
47075,海老名,渋沢,41,[]
47076,秦野,渋沢,66,[]
47077,南林間,渋沢,25,['相模大野']
47078,横浜,渋沢,114,['海老名']
47079,二俣川,渋沢,30,['海老名']
47080,三ツ境,渋沢,19,['海老名']
47081,さがみ野,渋沢,59,['海老名']
47083,かしわ台,渋沢,86,['海老名']
47085,藤沢,菊名,23,['横浜']
47086,辻堂,菊名,22,['横浜']
47088,武蔵境,菊名,98,"['荻窪', '新宿三丁目', '渋谷']"
47089,武蔵小金井,菊名,688,"['新宿', '渋谷']"
47090,土呂,菊名,25,"['大宮', '渋谷']"
47091,王子,菊名,53,['横浜']
47092,磯子,菊名,13,['横浜']
47093,市川,菊名,40,"['東京', '横浜']"
47094,船橋,菊名,15,"['東京', '武蔵小杉']"
47096,宿河原,菊名,20,['武蔵小杉']
47097,東浦和,菊名,45,"['武蔵浦和', '新宿', '渋谷']"
47100,西馬込,菊名,27,"['中延', '自由が丘']"
47101,馬込,菊名,15,"['中延', '自由が丘']"
47102,日吉本町,菊名,22,['日吉']
47103,高田,菊名,13,['日吉']
47104,本駒込,菊名,59,"['永田町', '渋谷']"
47105,地下鉄成増,菊名,81,['渋谷']
47106,弘明寺,菊名,31,['横浜']
47107,上大岡,菊名,37,['横浜']
47109,杉田,菊名,33,['横浜']
47110,京急富岡,菊名,42,"['上大岡', '横浜']"
47111,金沢八景,菊名,13,['横浜']
47112,金沢八景,菊名,20,"['金沢文庫', '横浜']"
47113,横須賀中央,菊名,61,['横浜']
47115,三浦海岸,菊名,48,"['堀ノ内', '横浜']"
47116,狛江,菊名,26,"['登戸', '武蔵小杉']"
47117,鶴間,菊名,12,"['大和', '横浜']"
47118,下高井戸,菊名,11,"['明大前', '渋谷']"
47119,東府中,菊名,289,"['調布', '京王稲田堤', '武蔵小杉']"
47120,東松原,菊名,243,['渋谷']
47121,自由が丘,菊名,23,[]
47122,元住吉,菊名,127,[]
47127,東白楽,菊名,81,[]
47128,反町,菊名,19,[]
47129,不動前,菊名,65,['日吉']
47130,戸越銀座,菊名,67,"['旗の台', '大岡山', '日吉']"
47131,久が原,菊名,30,"['五反田', '旗の台', '大岡山', '田園調布']"
47132,溝の口,菊名,228,['自由が丘']
47133,用賀,菊名,20,"['二子玉川', '自由が丘']"
47134,矢口渡,菊名,378,['多摩川']
47135,沼袋,菊名,52,"['高田馬場', '渋谷']"
47136,鷹の台,菊名,38,"['国分寺', '西国分寺', '府中本町', '武蔵小杉']"
47137,和田町,菊名,22,['横浜']
47138,上星川,菊名,12,['横浜']
47139,西谷,菊名,21,['横浜']
47143,希望ヶ丘,菊名,20,['横浜']
47144,三ツ境,菊名,29,['横浜']
47145,瀬谷,菊名,4,['横浜']
47146,さがみ野,菊名,51,['横浜']
47147,かしわ台,菊名,116,['横浜']
47148,弥生台,菊名,15,"['二俣川', '横浜']"
47149,湘南台,菊名,20,"['二俣川', '横浜']"
47150,泉体育館,菊名,10,"['立川北', '武蔵小杉']"
47151,藤沢,大岡山,343,"['横浜', '武蔵小杉']"
47153,二宮,大岡山,230,"['横浜', '菊名', '日吉']"
47154,東大宮,大岡山,210,"['大宮', '恵比寿', '目黒']"
47155,南浦和,大岡山,284,"['王子', '目黒']"
47156,川口,大岡山,53,"['赤羽', '恵比寿', '目黒']"
47157,港南台,大岡山,39,"['横浜', '田園調布']"
47158,西千葉,大岡山,183,"['四ッ谷', '目黒']"
47159,阿佐ヶ谷,大岡山,32,"['新宿', '目黒']"
47160,吉祥寺,大岡山,230,"['新宿', '目黒']"
47161,矢向,大岡山,25,['武蔵小杉']
47162,鹿島田,大岡山,79,['武蔵小杉']
47163,西府,大岡山,87,['武蔵小杉']
47164,川崎新町,大岡山,78,"['尻手', '武蔵小杉']"
47165,東浦和,大岡山,47,"['南浦和', '赤羽', '恵比寿', '目黒']"
47166,新川崎,大岡山,79,['武蔵小杉']
47167,鎌倉,大岡山,46,"['戸塚', '横浜', '日吉']"
47168,北上尾,大岡山,249,"['大宮', '恵比寿', '目黒']"
47169,板橋,大岡山,32,"['恵比寿', '目黒']"
47170,十条,大岡山,843,"['新宿', '目黒']"
47171,大宮,大岡山,171,"['恵比寿', '目黒']"
47172,護国寺,大岡山,253,"['飯田橋', '目黒']"
47173,上大岡,大岡山,42,"['横浜', '武蔵小杉']"
47174,金沢文庫,大岡山,122,"['横浜', '武蔵小杉']"
